"PassengerId","Survived","Pclass","Sex","Age","SibSp","Parch","Fare","Fam","withFam","Age_cat"
463,"0","1",NA,47,0,0,38.5,0,"0","(18,60]"
464,"0","2","male",48,0,0,13,0,"0","(18,60]"
465,"0","3","male",NA,0,0,8.05,0,"0",NA
466,"0","3","male",38,0,0,7.05,0,"0","(18,60]"
468,"0","1","male",56,0,0,26.55,0,"0","(18,60]"
469,"0","3","male",NA,0,0,7.725,0,"0",NA
470,"1","3","female",0.75,2,1,19.2583,3,"1","(0,13]"
471,"0","3","male",NA,0,0,7.25,0,"0",NA
472,"0","3","male",38,0,0,8.6625,0,"0","(18,60]"
473,"1","2","female",33,1,2,27.75,3,"1","(18,60]"
474,"1","2","female",23,0,0,13.7917,0,"0","(18,60]"
475,"0","3","female",22,0,0,9.8375,0,"0","(18,60]"
476,"0","1","male",NA,0,0,52,0,"0",NA
477,"0","2","male",34,1,0,21,1,"1","(18,60]"
478,"0","3","male",29,1,0,7.0458,1,"1","(18,60]"
479,"0","3","male",22,0,0,7.5208,0,"0","(18,60]"
480,"1","3","female",2,0,1,12.2875,1,"1","(0,13]"
481,"0","3","male",9,5,2,46.9,7,"1","(0,13]"
483,"0","3","male",50,0,0,8.05,0,"0","(18,60]"
484,"1","3","female",63,0,0,9.5875,0,"0","(60,80]"
485,"1","1","male",25,1,0,91.0792,1,"1","(18,60]"
486,"0","3","female",NA,3,1,25.4667,4,"1",NA
487,"1","1","female",35,1,0,90,1,"1","(18,60]"
488,"0","1","male",58,0,0,29.7,0,"0","(18,60]"
489,"0","3","male",30,0,0,8.05,0,"0","(18,60]"
490,"1","3","male",9,1,1,15.9,2,"1","(0,13]"
491,"0","3","male",NA,1,0,19.9667,1,"1",NA
492,"0","3","male",21,0,0,7.25,0,"0","(18,60]"
493,"0","1","male",55,0,0,30.5,0,"0","(18,60]"
494,"0","1","male",71,0,0,49.5042,0,"0","(60,80]"
495,"0","3","male",21,0,0,8.05,0,"0","(18,60]"
496,"0","3","male",NA,0,0,14.4583,0,"0",NA
497,"1","1","female",54,1,0,78.2667,1,"1","(18,60]"
498,"0","3","male",NA,0,0,15.1,0,"0",NA
499,"0","1","female",25,1,2,151.55,3,"1","(18,60]"
500,"0","3","male",24,0,0,7.7958,0,"0","(18,60]"
501,"0","3","male",17,0,0,8.6625,0,"0","(13,18]"
502,"0","3","female",21,0,0,7.75,0,"0","(18,60]"
503,"0","3","female",NA,0,0,7.6292,0,"0",NA
504,"0","3","female",37,0,0,9.5875,0,"0","(18,60]"
505,"1","1","female",16,0,0,86.5,0,"0","(13,18]"
506,"0","1","male",18,1,0,108.9,1,"1","(13,18]"
507,"1","2","female",33,0,2,26,2,"1","(18,60]"
508,"1","1","male",NA,0,0,26.55,0,"0",NA
509,"0","3","male",28,0,0,22.525,0,"0","(18,60]"
510,"1","3","male",26,0,0,56.4958,0,"0","(18,60]"
511,"1","3","male",29,0,0,7.75,0,"0","(18,60]"
512,"0","3","male",NA,0,0,8.05,0,"0",NA
513,"1","1","male",36,0,0,26.2875,0,"0","(18,60]"
514,"1","1","female",54,1,0,59.4,1,"1","(18,60]"
515,"0","3","male",24,0,0,7.4958,0,"0","(18,60]"
516,"0","1","male",47,0,0,34.0208,0,"0","(18,60]"
517,"1","2","female",34,0,0,10.5,0,"0","(18,60]"
518,"0","3","male",NA,0,0,24.15,0,"0",NA
519,"1","2","female",36,1,0,26,1,"1","(18,60]"
520,"0","3","male",32,0,0,7.8958,0,"0","(18,60]"
521,"1","1","female",30,0,0,93.5,0,"0","(18,60]"
522,"0","3","male",22,0,0,7.8958,0,"0","(18,60]"
523,"0","3","male",NA,0,0,7.225,0,"0",NA
524,"1","1","female",44,0,1,57.9792,1,"1","(18,60]"
525,"0","3","male",NA,0,0,7.2292,0,"0",NA
526,"0","3","male",40.5,0,0,7.75,0,"0","(18,60]"
527,"1","2","female",50,0,0,10.5,0,"0","(18,60]"
528,"0","1","male",NA,0,0,221.7792,0,"0",NA
529,"0","3","male",39,0,0,7.925,0,"0","(18,60]"
530,"0","2","male",23,2,1,11.5,3,"1","(18,60]"
531,"1","2","female",2,1,1,26,2,"1","(0,13]"
532,"0","3","male",NA,0,0,7.2292,0,"0",NA
533,"0","3","male",17,1,1,7.2292,2,"1","(13,18]"
534,"1","3","female",NA,0,2,22.3583,2,"1",NA
535,"0","3","female",30,0,0,8.6625,0,"0","(18,60]"
536,"1","2","female",7,0,2,26.25,2,"1","(0,13]"
537,"0","1","male",45,0,0,26.55,0,"0","(18,60]"
538,"1","1","female",30,0,0,106.425,0,"0","(18,60]"
539,"0","3","male",NA,0,0,14.5,0,"0",NA
540,"1","1","female",22,0,2,49.5,2,"1","(18,60]"
541,"1","1","female",36,0,2,71,2,"1","(18,60]"
542,"0","3","female",9,4,2,31.275,6,"1","(0,13]"
543,"0","3","female",11,4,2,31.275,6,"1","(0,13]"
544,"1","2","male",32,1,0,26,1,"1","(18,60]"
545,"0","1","male",50,1,0,106.425,1,"1","(18,60]"
546,"0","1","male",64,0,0,26,0,"0","(60,80]"
547,"1","2","female",19,1,0,26,1,"1","(18,60]"
548,"1","2","male",NA,0,0,13.8625,0,"0",NA
549,"0","3","male",33,1,1,20.525,2,"1","(18,60]"
550,"1","2","male",8,1,1,36.75,2,"1","(0,13]"
551,"1","1","male",17,0,2,110.8833,2,"1","(13,18]"
552,"0","2","male",27,0,0,26,0,"0","(18,60]"
553,"0","3","male",NA,0,0,7.8292,0,"0",NA
554,"1","3","male",22,0,0,7.225,0,"0","(18,60]"
555,"1","3","female",22,0,0,7.775,0,"0","(18,60]"
556,"0","1","male",62,0,0,26.55,0,"0","(60,80]"
557,"1","1","female",48,1,0,39.6,1,"1","(18,60]"
558,"0","1","male",NA,0,0,227.525,0,"0",NA
559,"1","1","female",39,1,1,79.65,2,"1","(18,60]"
560,"1","3","female",36,1,0,17.4,1,"1","(18,60]"
561,"0","3","male",NA,0,0,7.75,0,"0",NA
562,"0","3","male",40,0,0,7.8958,0,"0","(18,60]"
563,"0","2","male",28,0,0,13.5,0,"0","(18,60]"
564,"0","3","male",NA,0,0,8.05,0,"0",NA
565,"0","3","female",NA,0,0,8.05,0,"0",NA
566,"0","3","male",24,2,0,24.15,2,"1","(18,60]"
567,"0","3","male",19,0,0,7.8958,0,"0","(18,60]"
568,"0","3","female",29,0,4,21.075,4,"1","(18,60]"
569,"0","3","male",NA,0,0,7.2292,0,"0",NA
570,"1","3","male",32,0,0,7.8542,0,"0","(18,60]"
571,"1","2","male",62,0,0,10.5,0,"0","(60,80]"
572,"1","1","female",53,2,0,51.4792,2,"1","(18,60]"
573,"1","1","male",36,0,0,26.3875,0,"0","(18,60]"
574,"1","3","female",NA,0,0,7.75,0,"0",NA
575,"0","3","male",16,0,0,8.05,0,"0","(13,18]"
576,"0","3","male",19,0,0,14.5,0,"0","(18,60]"
577,"1","2","female",34,0,0,13,0,"0","(18,60]"
578,"1","1","female",39,1,0,55.9,1,"1","(18,60]"
579,"0","3","female",NA,1,0,14.4583,1,"1",NA
580,"1","3","male",32,0,0,7.925,0,"0","(18,60]"
581,"1","2","female",25,1,1,30,2,"1","(18,60]"
582,"1","1","female",39,1,1,110.8833,2,"1","(18,60]"
583,"0","2","male",54,0,0,26,0,"0","(18,60]"
584,"0","1","male",36,0,0,40.125,0,"0","(18,60]"
585,"0","3","male",NA,0,0,8.7125,0,"0",NA
586,"1","1","female",18,0,2,79.65,2,"1","(13,18]"
587,"0","2","male",47,0,0,15,0,"0","(18,60]"
588,"1","1","male",60,1,1,79.2,2,"1","(18,60]"
589,"0","3","male",22,0,0,8.05,0,"0","(18,60]"
590,"0","3","male",NA,0,0,8.05,0,"0",NA
591,"0","3","male",35,0,0,7.125,0,"0","(18,60]"
592,"1","1","female",52,1,0,78.2667,1,"1","(18,60]"
593,"0","3","male",47,0,0,7.25,0,"0","(18,60]"
594,"0","3","female",NA,0,2,7.75,2,"1",NA
595,"0","2","male",37,1,0,26,1,"1","(18,60]"
596,"0","3","male",36,1,1,24.15,2,"1","(18,60]"
597,"1","2","female",NA,0,0,33,0,"0",NA
599,"0","3","male",NA,0,0,7.225,0,"0",NA
600,"1","1","male",49,1,0,56.9292,1,"1","(18,60]"
601,"1","2","female",24,2,1,27,3,"1","(18,60]"
602,"0","3","male",NA,0,0,7.8958,0,"0",NA
603,"0","1","male",NA,0,0,42.4,0,"0",NA
604,"0","3","male",44,0,0,8.05,0,"0","(18,60]"
605,"1","1","male",35,0,0,26.55,0,"0","(18,60]"
606,"0","3","male",36,1,0,15.55,1,"1","(18,60]"
607,"0","3","male",30,0,0,7.8958,0,"0","(18,60]"
608,"1","1","male",27,0,0,30.5,0,"0","(18,60]"
609,"1","2","female",22,1,2,41.5792,3,"1","(18,60]"
610,"1","1","female",40,0,0,153.4625,0,"0","(18,60]"
611,"0","3","female",39,1,5,31.275,6,"1","(18,60]"
612,"0","3","male",NA,0,0,7.05,0,"0",NA
613,"1","3","female",NA,1,0,15.5,1,"1",NA
614,"0","3","male",NA,0,0,7.75,0,"0",NA
615,"0","3","male",35,0,0,8.05,0,"0","(18,60]"
616,"1","2","female",24,1,2,65,3,"1","(18,60]"
617,"0","3","male",34,1,1,14.4,2,"1","(18,60]"
618,"0","3","female",26,1,0,16.1,1,"1","(18,60]"
619,"1","2","female",4,2,1,39,3,"1","(0,13]"
620,"0","2","male",26,0,0,10.5,0,"0","(18,60]"
621,"0","3","male",27,1,0,14.4542,1,"1","(18,60]"
622,"1","1","male",42,1,0,52.5542,1,"1","(18,60]"
623,"1","3","male",20,1,1,15.7417,2,"1","(18,60]"
624,"0","3","male",21,0,0,7.8542,0,"0","(18,60]"
625,"0","3","male",21,0,0,16.1,0,"0","(18,60]"
626,"0","1","male",61,0,0,32.3208,0,"0","(60,80]"
627,"0","2","male",57,0,0,12.35,0,"0","(18,60]"
628,"1","1","female",21,0,0,77.9583,0,"0","(18,60]"
629,"0","3","male",26,0,0,7.8958,0,"0","(18,60]"
630,"0","3","male",NA,0,0,7.7333,0,"0",NA
631,"1","1","male",80,0,0,30,0,"0","(60,80]"
632,"0","3","male",51,0,0,7.0542,0,"0","(18,60]"
633,"1","1","male",32,0,0,30.5,0,"0","(18,60]"
635,"0","3","female",9,3,2,27.9,5,"1","(0,13]"
636,"1","2","female",28,0,0,13,0,"0","(18,60]"
637,"0","3","male",32,0,0,7.925,0,"0","(18,60]"
638,"0","2","male",31,1,1,26.25,2,"1","(18,60]"
639,"0","3","female",41,0,5,39.6875,5,"1","(18,60]"
640,"0","3","male",NA,1,0,16.1,1,"1",NA
641,"0","3","male",20,0,0,7.8542,0,"0","(18,60]"
642,"1","1","female",24,0,0,69.3,0,"0","(18,60]"
643,"0","3","female",2,3,2,27.9,5,"1","(0,13]"
644,"1","3","male",NA,0,0,56.4958,0,"0",NA
645,"1","3","female",0.75,2,1,19.2583,3,"1","(0,13]"
646,"1","1","male",48,1,0,76.7292,1,"1","(18,60]"
647,"0","3","male",19,0,0,7.8958,0,"0","(18,60]"
648,"1","1","male",56,0,0,35.5,0,"0","(18,60]"
649,"0","3","male",NA,0,0,7.55,0,"0",NA
650,"1","3","female",23,0,0,7.55,0,"0","(18,60]"
651,"0","3","male",NA,0,0,7.8958,0,"0",NA
652,"1","2","female",18,0,1,23,1,"1","(13,18]"
653,"0","3","male",21,0,0,8.4333,0,"0","(18,60]"
654,"1","3","female",NA,0,0,7.8292,0,"0",NA
655,"0","3","female",18,0,0,6.75,0,"0","(13,18]"
656,"0","2","male",24,2,0,73.5,2,"1","(18,60]"
657,"0","3","male",NA,0,0,7.8958,0,"0",NA
658,"0","3","female",32,1,1,15.5,2,"1","(18,60]"
659,"0","2","male",23,0,0,13,0,"0","(18,60]"
660,"0","1","male",58,0,2,113.275,2,"1","(18,60]"
661,"1","1","male",50,2,0,133.65,2,"1","(18,60]"
662,"0","3","male",40,0,0,7.225,0,"0","(18,60]"
663,"0","1","male",47,0,0,25.5875,0,"0","(18,60]"
664,"0","3","male",36,0,0,7.4958,0,"0","(18,60]"
665,"1","3","male",20,1,0,7.925,1,"1","(18,60]"
666,"0","2","male",32,2,0,73.5,2,"1","(18,60]"
667,"0","2","male",25,0,0,13,0,"0","(18,60]"
668,"0","3","male",NA,0,0,7.775,0,"0",NA
669,"0","3","male",43,0,0,8.05,0,"0","(18,60]"
670,"1","1","female",NA,1,0,52,1,"1",NA
671,"1","2","female",40,1,1,39,2,"1","(18,60]"
672,"0","1","male",31,1,0,52,1,"1","(18,60]"
673,"0","2","male",70,0,0,10.5,0,"0","(60,80]"
674,"1","2","male",31,0,0,13,0,"0","(18,60]"
676,"0","3","male",18,0,0,7.775,0,"0","(13,18]"
677,"0","3","male",24.5,0,0,8.05,0,"0","(18,60]"
678,"1","3","female",18,0,0,9.8417,0,"0","(13,18]"
679,"0","3","female",43,1,6,46.9,7,"1","(18,60]"
680,"1","1","male",36,0,1,512.3292,1,"1","(18,60]"
681,"0","3","female",NA,0,0,8.1375,0,"0",NA
682,"1","1","male",27,0,0,76.7292,0,"0","(18,60]"
683,"0","3","male",20,0,0,9.225,0,"0","(18,60]"
684,"0","3","male",14,5,2,46.9,7,"1","(13,18]"
685,"0","2","male",60,1,1,39,2,"1","(18,60]"
686,"0","2","male",25,1,2,41.5792,3,"1","(18,60]"
687,"0","3","male",14,4,1,39.6875,5,"1","(13,18]"
688,"0","3","male",19,0,0,10.1708,0,"0","(18,60]"
689,"0","3","male",18,0,0,7.7958,0,"0","(13,18]"
690,"1","1","female",15,0,1,211.3375,1,"1","(13,18]"
691,"1","1","male",31,1,0,57,1,"1","(18,60]"
692,"1","3","female",4,0,1,13.4167,1,"1","(0,13]"
693,"1","3","male",NA,0,0,56.4958,0,"0",NA
694,"0","3","male",25,0,0,7.225,0,"0","(18,60]"
695,"0","1","male",60,0,0,26.55,0,"0","(18,60]"
696,"0","2","male",52,0,0,13.5,0,"0","(18,60]"
697,"0","3","male",44,0,0,8.05,0,"0","(18,60]"
698,"1","3","female",NA,0,0,7.7333,0,"0",NA
699,"0","1","male",49,1,1,110.8833,2,"1","(18,60]"
700,"0","3","male",42,0,0,7.65,0,"0","(18,60]"
701,"1","1","female",18,1,0,227.525,1,"1","(13,18]"
702,"1","1","male",35,0,0,26.2875,0,"0","(18,60]"
703,"0","3","female",18,0,1,14.4542,1,"1","(13,18]"
704,"0","3","male",25,0,0,7.7417,0,"0","(18,60]"
705,"0","3","male",26,1,0,7.8542,1,"1","(18,60]"
706,"0","2","male",39,0,0,26,0,"0","(18,60]"
707,"1","2","female",45,0,0,13.5,0,"0","(18,60]"
708,"1","1","male",42,0,0,26.2875,0,"0","(18,60]"
709,"1","1","female",22,0,0,151.55,0,"0","(18,60]"
710,"1","3","male",NA,1,1,15.2458,2,"1",NA
711,"1","1","female",24,0,0,49.5042,0,"0","(18,60]"
712,"0","1","male",NA,0,0,26.55,0,"0",NA
713,"1","1","male",48,1,0,52,1,"1","(18,60]"
714,"0","3","male",29,0,0,9.4833,0,"0","(18,60]"
715,"0","2","male",52,0,0,13,0,"0","(18,60]"
716,"0","3","male",19,0,0,7.65,0,"0","(18,60]"
717,"1","1","female",38,0,0,227.525,0,"0","(18,60]"
718,"1","2","female",27,0,0,10.5,0,"0","(18,60]"
719,"0","3","male",NA,0,0,15.5,0,"0",NA
720,"0","3","male",33,0,0,7.775,0,"0","(18,60]"
721,"1","2","female",6,0,1,33,1,"1","(0,13]"
722,"0","3","male",17,1,0,7.0542,1,"1","(13,18]"
723,"0","2","male",34,0,0,13,0,"0","(18,60]"
724,"0","2","male",50,0,0,13,0,"0","(18,60]"
725,"1","1","male",27,1,0,53.1,1,"1","(18,60]"
726,"0","3","male",20,0,0,8.6625,0,"0","(18,60]"
727,"1","2","female",30,3,0,21,3,"1","(18,60]"
728,"1","3","female",NA,0,0,7.7375,0,"0",NA
729,"0","2","male",25,1,0,26,1,"1","(18,60]"
730,"0","3","female",25,1,0,7.925,1,"1","(18,60]"
731,"1","1","female",29,0,0,211.3375,0,"0","(18,60]"
732,"0","3","male",11,0,0,18.7875,0,"0","(0,13]"
734,"0","2","male",23,0,0,13,0,"0","(18,60]"
735,"0","2","male",23,0,0,13,0,"0","(18,60]"
736,"0","3","male",28.5,0,0,16.1,0,"0","(18,60]"
737,"0","3","female",48,1,3,34.375,4,"1","(18,60]"
738,"1","1","male",35,0,0,512.3292,0,"0","(18,60]"
739,"0","3","male",NA,0,0,7.8958,0,"0",NA
740,"0","3","male",NA,0,0,7.8958,0,"0",NA
741,"1","1","male",NA,0,0,30,0,"0",NA
742,"0","1","male",36,1,0,78.85,1,"1","(18,60]"
743,"1","1","female",21,2,2,262.375,4,"1","(18,60]"
744,"0","3","male",24,1,0,16.1,1,"1","(18,60]"
745,"1","3","male",31,0,0,7.925,0,"0","(18,60]"
746,"0","1","male",70,1,1,71,2,"1","(60,80]"
747,"0","3","male",16,1,1,20.25,2,"1","(13,18]"
748,"1","2","female",30,0,0,13,0,"0","(18,60]"
749,"0","1","male",19,1,0,53.1,1,"1","(18,60]"
750,"0","3","male",31,0,0,7.75,0,"0","(18,60]"
751,"1","2","female",4,1,1,23,2,"1","(0,13]"
752,"1","3","male",6,0,1,12.475,1,"1","(0,13]"
753,"0","3","male",33,0,0,9.5,0,"0","(18,60]"
754,"0","3","male",23,0,0,7.8958,0,"0","(18,60]"
755,"1","2","female",48,1,2,65,3,"1","(18,60]"
756,"1","2","male",0.67,1,1,14.5,2,"1","(0,13]"
757,"0","3","male",28,0,0,7.7958,0,"0","(18,60]"
758,"0","2","male",18,0,0,11.5,0,"0","(13,18]"
759,"0","3","male",34,0,0,8.05,0,"0","(18,60]"
760,"1","1","female",33,0,0,86.5,0,"0","(18,60]"
761,"0","3","male",NA,0,0,14.5,0,"0",NA
762,"0","3","male",41,0,0,7.125,0,"0","(18,60]"
763,"1","3","male",20,0,0,7.2292,0,"0","(18,60]"
764,"1","1","female",36,1,2,120,3,"1","(18,60]"
765,"0","3","male",16,0,0,7.775,0,"0","(13,18]"
766,"1","1","female",51,1,0,77.9583,1,"1","(18,60]"
767,"0","1","male",NA,0,0,39.6,0,"0",NA
768,"0","3","female",30.5,0,0,7.75,0,"0","(18,60]"
769,"0","3","male",NA,1,0,24.15,1,"1",NA
770,"0","3","male",32,0,0,8.3625,0,"0","(18,60]"
771,"0","3","male",24,0,0,9.5,0,"0","(18,60]"
772,"0","3","male",48,0,0,7.8542,0,"0","(18,60]"
773,"0","2","female",57,0,0,10.5,0,"0","(18,60]"
774,"0","3","male",NA,0,0,7.225,0,"0",NA
775,"1","2","female",54,1,3,23,4,"1","(18,60]"
776,"0","3","male",18,0,0,7.75,0,"0","(13,18]"
777,"0","3","male",NA,0,0,7.75,0,"0",NA
778,"1","3","female",5,0,0,12.475,0,"0","(0,13]"
779,"0","3","male",NA,0,0,7.7375,0,"0",NA
780,"1","1","female",43,0,1,211.3375,1,"1","(18,60]"
781,"1","3","female",13,0,0,7.2292,0,"0","(0,13]"
782,"1","1","female",17,1,0,57,1,"1","(13,18]"
783,"0","1","male",29,0,0,30,0,"0","(18,60]"
784,"0","3","male",NA,1,2,23.45,3,"1",NA
785,"0","3","male",25,0,0,7.05,0,"0","(18,60]"
786,"0","3","male",25,0,0,7.25,0,"0","(18,60]"
787,"1","3","female",18,0,0,7.4958,0,"0","(13,18]"
788,"0","3","male",8,4,1,29.125,5,"1","(0,13]"
789,"1","3","male",1,1,2,20.575,3,"1","(0,13]"
790,"0","1","male",46,0,0,79.2,0,"0","(18,60]"
791,"0","3","male",NA,0,0,7.75,0,"0",NA
792,"0","2","male",16,0,0,26,0,"0","(13,18]"
793,"0","3","female",NA,8,2,69.55,10,"1",NA
794,"0","1","male",NA,0,0,30.6958,0,"0",NA
795,"0","3","male",25,0,0,7.8958,0,"0","(18,60]"
796,"0","2","male",39,0,0,13,0,"0","(18,60]"
797,"1","1","female",49,0,0,25.9292,0,"0","(18,60]"
798,"1","3","female",31,0,0,8.6833,0,"0","(18,60]"
799,"0","3","male",30,0,0,7.2292,0,"0","(18,60]"
800,"0","3","female",30,1,1,24.15,2,"1","(18,60]"
801,"0","2","male",34,0,0,13,0,"0","(18,60]"
802,"1","2","female",31,1,1,26.25,2,"1","(18,60]"
803,"1","1","male",11,1,2,120,3,"1","(0,13]"
804,"1","3","male",0.42,0,1,8.5167,1,"1","(0,13]"
805,"1","3","male",27,0,0,6.975,0,"0","(18,60]"
806,"0","3","male",31,0,0,7.775,0,"0","(18,60]"
808,"0","3","female",18,0,0,7.775,0,"0","(13,18]"
809,"0","2","male",39,0,0,13,0,"0","(18,60]"
810,"1","1","female",33,1,0,53.1,1,"1","(18,60]"
811,"0","3","male",26,0,0,7.8875,0,"0","(18,60]"
812,"0","3","male",39,0,0,24.15,0,"0","(18,60]"
813,"0","2","male",35,0,0,10.5,0,"0","(18,60]"
814,"0","3","female",6,4,2,31.275,6,"1","(0,13]"
815,"0","3","male",30.5,0,0,8.05,0,"0","(18,60]"
817,"0","3","female",23,0,0,7.925,0,"0","(18,60]"
818,"0","2","male",31,1,1,37.0042,2,"1","(18,60]"
819,"0","3","male",43,0,0,6.45,0,"0","(18,60]"
820,"0","3","male",10,3,2,27.9,5,"1","(0,13]"
821,"1","1","female",52,1,1,93.5,2,"1","(18,60]"
822,"1","3","male",27,0,0,8.6625,0,"0","(18,60]"
824,"1","3","female",27,0,1,12.475,1,"1","(18,60]"
825,"0","3","male",2,4,1,39.6875,5,"1","(0,13]"
826,"0","3","male",NA,0,0,6.95,0,"0",NA
827,"0","3","male",NA,0,0,56.4958,0,"0",NA
828,"1","2","male",1,0,2,37.0042,2,"1","(0,13]"
829,"1","3","male",NA,0,0,7.75,0,"0",NA
830,"1","1","female",62,0,0,80,0,"0","(60,80]"
831,"1","3","female",15,1,0,14.4542,1,"1","(13,18]"
832,"1","2","male",0.83,1,1,18.75,2,"1","(0,13]"
833,"0","3","male",NA,0,0,7.2292,0,"0",NA
834,"0","3","male",23,0,0,7.8542,0,"0","(18,60]"
835,"0","3","male",18,0,0,8.3,0,"0","(13,18]"
836,"1","1","female",39,1,1,83.1583,2,"1","(18,60]"
837,"0","3","male",21,0,0,8.6625,0,"0","(18,60]"
838,"0","3","male",NA,0,0,8.05,0,"0",NA
839,"1","3","male",32,0,0,56.4958,0,"0","(18,60]"
840,"1","1","male",NA,0,0,29.7,0,"0",NA
841,"0","3","male",20,0,0,7.925,0,"0","(18,60]"
842,"0","2","male",16,0,0,10.5,0,"0","(13,18]"
843,"1","1","female",30,0,0,31,0,"0","(18,60]"
844,"0","3","male",34.5,0,0,6.4375,0,"0","(18,60]"
845,"0","3","male",17,0,0,8.6625,0,"0","(13,18]"
846,"0","3","male",42,0,0,7.55,0,"0","(18,60]"
847,"0","3","male",NA,8,2,69.55,10,"1",NA
848,"0","3","male",35,0,0,7.8958,0,"0","(18,60]"
849,"0","2","male",28,0,1,33,1,"1","(18,60]"
850,"1","1","female",NA,1,0,89.1042,1,"1",NA
851,"0","3","male",4,4,2,31.275,6,"1","(0,13]"
852,"0","3","male",74,0,0,7.775,0,"0","(60,80]"
853,"0","3","female",9,1,1,15.2458,2,"1","(0,13]"
854,"1","1","female",16,0,1,39.4,1,"1","(13,18]"
855,"0","2","female",44,1,0,26,1,"1","(18,60]"
856,"1","3","female",18,0,1,9.35,1,"1","(13,18]"
857,"1","1","female",45,1,1,164.8667,2,"1","(18,60]"
858,"1","1","male",51,0,0,26.55,0,"0","(18,60]"
859,"1","3","female",24,0,3,19.2583,3,"1","(18,60]"
860,"0","3","male",NA,0,0,7.2292,0,"0",NA
861,"0","3","male",41,2,0,14.1083,2,"1","(18,60]"
862,"0","2","male",21,1,0,11.5,1,"1","(18,60]"
863,"1","1","female",48,0,0,25.9292,0,"0","(18,60]"
864,"0","3","female",NA,8,2,69.55,10,"1",NA
865,"0","2","male",24,0,0,13,0,"0","(18,60]"
866,"1","2","female",42,0,0,13,0,"0","(18,60]"
867,"1","2","female",27,1,0,13.8583,1,"1","(18,60]"
868,"0","1","male",31,0,0,50.4958,0,"0","(18,60]"
869,"0","3","male",NA,0,0,9.5,0,"0",NA
870,"1","3","male",4,1,1,11.1333,2,"1","(0,13]"
871,"0","3","male",26,0,0,7.8958,0,"0","(18,60]"
872,"1","1","female",47,1,1,52.5542,2,"1","(18,60]"
873,"0","1","male",33,0,0,5,0,"0","(18,60]"
874,"0","3","male",47,0,0,9,0,"0","(18,60]"
875,"1","2","female",28,1,0,24,1,"1","(18,60]"
876,"1","3","female",15,0,0,7.225,0,"0","(13,18]"
877,"0","3","male",20,0,0,9.8458,0,"0","(18,60]"
878,"0","3","male",19,0,0,7.8958,0,"0","(18,60]"
879,"0","3","male",NA,0,0,7.8958,0,"0",NA
880,"1","1","female",56,0,1,83.1583,1,"1","(18,60]"
881,"1","2","female",25,0,1,26,1,"1","(18,60]"
882,"0","3","male",33,0,0,7.8958,0,"0","(18,60]"
883,"0","3","female",22,0,0,10.5167,0,"0","(18,60]"
884,"0","2","male",28,0,0,10.5,0,"0","(18,60]"
885,"0","3","male",25,0,0,7.05,0,"0","(18,60]"
886,"0","3","female",39,0,5,29.125,5,"1","(18,60]"
887,"0","2","male",27,0,0,13,0,"0","(18,60]"
888,"1","1","female",19,0,0,30,0,"0","(18,60]"
889,"0","3","female",NA,1,2,23.45,3,"1",NA
890,"1","1","male",26,0,0,30,0,"0","(18,60]"
891,"0","3","male",32,0,0,7.75,0,"0","(18,60]"
